PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCHOOL OF SCIENCE - AUSTIN",227816003,"ELEMENTARY","Grade  5",77
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Pre-kindergarten",30
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Kindergarten",67
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  1",66
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  2",80
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  3",46
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  4",56
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  5",54
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  6",80
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  7",60
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY - AUSTIN",227816001,"ELEMENTARY / SECONDARY","Grade  8",55
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade  6",134
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade  7",132
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade  8",115
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade  9",133
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade 10",122
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade 11",149
"2016-2017",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"HARMONY SCIENCE ACADEMY-PFLUGERVIL",227816002,"ELEMENTARY / SECONDARY","Grade 12",96
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Pre-kindergarten",100
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Kindergarten",91
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Grade  1",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Grade  2",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Grade  3",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Grade  4",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HARRIS EL",227901118,"ELEMENTARY","Grade  5",83
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Kindergarten",112
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Grade  1",124
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Grade  2",123
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Grade  3",115
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Grade  4",116
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HART EL",227901163,"ELEMENTARY","Grade  5",107
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  1",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  2",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  3",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  4",6
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  5",6
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HELPING HAND",227806032,"ELEMENTARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"HIGH SCHOOL","Grade  9",981
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"HIGH SCHOOL","Grade 10",880
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"HIGH SCHOOL","Grade 11",701
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HENDRICKSON H S",227904004,"HIGH SCHOOL","Grade 12",696
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Early Education",15
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Pre-kindergarten",60
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Kindergarten",104
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Kindergarten",127
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Grade  1",108
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Grade  1",124
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Grade  2",107
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Grade  2",139
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Grade  3",102
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Grade  3",123
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Grade  4",117
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Grade  4",121
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HIGHLAND PARK EL",227901119,"ELEMENTARY","Grade  5",113
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"HIGHLAND PARK EL",227904116,"ELEMENTARY","Grade  5",116
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"MIDDLE SCHOOL","Grade  6",344
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"MIDDLE SCHOOL","Grade  7",375
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"HILL COUNTRY MIDDLE",227909041,"MIDDLE SCHOOL","Grade  8",337
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Early Education",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Pre-kindergarten",15
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Kindergarten",151
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Grade  1",170
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Grade  2",152
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Grade  3",152
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Grade  4",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HILL EL",227901155,"ELEMENTARY","Grade  5",147
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Pre-kindergarten",50
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Kindergarten",64
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Grade  1",81
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Grade  2",83
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Grade  3",105
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Grade  4",88
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HILLCREST EL",227910107,"ELEMENTARY","Grade  5",83
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Pre-kindergarten",61
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Kindergarten",77
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Grade  1",88
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Grade  2",82
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Grade  3",87
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Grade  4",104
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"HORNSBY-DUNLAP EL",227910109,"ELEMENTARY","Grade  5",94
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HOUSTON BEHAVIORAL HEALTHCARE",227806042,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HOUSTON BEHAVIORAL HEALTHCARE",227806042,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"HOUSTON BEHAVIORAL HEALTHCARE",227806042,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Pre-kindergarten",117
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Kindergarten",85
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Grade  1",86
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Grade  2",106
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Grade  3",108
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Grade  4",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"ELEMENTARY","Grade  5",88
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"MIDDLE SCHOOL","Grade  6",395
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"MIDDLE SCHOOL","Grade  7",380
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"MIDDLE SCHOOL","Grade  8",405
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"HIGH SCHOOL","Grade  9",140
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"HIGH SCHOOL","Grade 10",121
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"HIGH SCHOOL","Grade  9",504
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"HIGH SCHOOL","Grade 10",510
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"HIGH SCHOOL","Grade 11",420
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"HIGH SCHOOL","Grade 12",450
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"MIDDLE SCHOOL","Grade  6",299
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"MIDDLE SCHOOL","Grade  7",306
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"MIDDLE SCHOOL","Grade  8",306
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Pre-kindergarten",115
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Kindergarten",97
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Grade  1",108
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Grade  2",101
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Grade  3",108
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Grade  4",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"ELEMENTARY","Grade  5",91
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Early Education",21
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Pre-kindergarten",44
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Kindergarten",84
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Grade  1",79
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Grade  2",105
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Grade  3",92
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Grade  4",114
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"ELEMENTARY","Grade  5",80
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Pre-kindergarten",30
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Kindergarten",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Grade  1",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Grade  2",39
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Grade  3",38
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Grade  4",38
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"ELEMENTARY","Grade  5",37
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"MIDDLE SCHOOL","Grade  6",406
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"MIDDLE SCHOOL","Grade  7",404
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"MIDDLE SCHOOL","Grade  8",414
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"MIDDLE SCHOOL","Grade  6",405
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"MIDDLE SCHOOL","Grade  7",398
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"MIDDLE SCHOOL","Grade  8",402
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Early Education",12
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Pre-kindergarten",25
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Kindergarten",180
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Grade  1",140
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Grade  2",173
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Grade  3",180
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Grade  4",170
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"ELEMENTARY","Grade  5",169
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"MIDDLE SCHOOL","Grade  5",113
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"MIDDLE SCHOOL","Grade  6",112
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"MIDDLE SCHOOL","Grade  7",111
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"MIDDLE SCHOOL","Grade  8",100
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BEACON PREP",227820043,"MIDDLE SCHOOL","Grade  5",114
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BEACON PREP",227820043,"MIDDLE SCHOOL","Grade  6",111
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BEACON PREP",227820043,"MIDDLE SCHOOL","Grade  7",114
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BEACON PREP",227820043,"MIDDLE SCHOOL","Grade  8",100
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BRAVE",227820002,"HIGH SCHOOL","Grade  9",198
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"MIDDLE SCHOOL","Grade  5",112
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"MIDDLE SCHOOL","Grade  6",114
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"MIDDLE SCHOOL","Grade  7",109
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"MIDDLE SCHOOL","Grade  8",99
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"HIGH SCHOOL","Grade  9",213
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"HIGH SCHOOL","Grade 10",189
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"HIGH SCHOOL","Grade 11",153
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"HIGH SCHOOL","Grade 12",138
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"ELEMENTARY","Kindergarten",122
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"ELEMENTARY","Grade  1",127
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"ELEMENTARY","Grade  2",126
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"ELEMENTARY","Grade  3",117
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"ELEMENTARY","Grade  4",110
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"ELEMENTARY","Kindergarten",128
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"ELEMENTARY","Grade  1",128
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"ELEMENTARY","Grade  2",121
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"ELEMENTARY","Grade  3",111
"2016-2017",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"ELEMENTARY","Grade  4",115
