PEIMS DATA FOR SCHOOL YEAR 2011-2012
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  8",289
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Grade  9",87
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Grade 10",59
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade  9",528
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 10",510
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 11",496
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 12",490
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  6",343
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  7",283
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  8",281
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Pre-kindergarten",108
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Kindergarten",102
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  1",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  2",120
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  3",124
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  4",120
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  5",99
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  6",78
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Pre-kindergarten",62
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Kindergarten",112
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  1",120
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  2",131
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  3",112
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  4",91
"2011-2012",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  5",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Pre-kindergarten",27
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Kindergarten",56
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  1",54
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  2",44
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  3",46
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  4",47
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  5",37
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  6",360
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  7",447
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  8",408
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  6",367
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  7",416
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  8",374
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Early Education",10
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Pre-kindergarten",20
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Kindergarten",150
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  1",152
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  2",159
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  3",157
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  4",153
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  5",143
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  5",111
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  6",106
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  7",94
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  5",110
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  6",100
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  7",97
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  8",91
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade  9",127
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 10",98
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 11",86
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 12",59
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"Kindergarten",132
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"Grade  1",132
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"Kindergarten",132
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Pre-kindergarten",75
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Kindergarten",121
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  1",91
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  2",98
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  3",91
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  4",95
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  5",87
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Early Education",11
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Pre-kindergarten",22
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Kindergarten",90
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  1",90
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  2",102
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  3",94
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  4",87
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  5",91
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade  9",116
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 10",103
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 11",109
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 12",79
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  6",114
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  7",98
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  8",123
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Early Education",10
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Kindergarten",71
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  1",86
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  2",109
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  3",105
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  4",92
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  5",109
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Early Education",12
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Pre-kindergarten",96
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Kindergarten",127
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  1",126
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  2",133
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  3",118
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  4",129
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  5",137
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade  9",627
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 10",556
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 11",532
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 12",518
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  6",303
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  7",259
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  8",281
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Early Education",11
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Kindergarten",87
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  1",109
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  2",98
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  3",130
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  4",109
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  5",115
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  6",200
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  7",196
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  8",169
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Pre-kindergarten",117
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Kindergarten",121
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  1",109
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  2",125
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  3",127
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  4",110
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  5",97
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade  9",531
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 10",370
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 11",365
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 12",351
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade  9",256
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 10",231
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 11",230
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 12",190
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  1",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  2",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  3",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  4",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  5",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  7",9
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  8",9
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  9",11
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade 10",10
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade 11",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade  9",268
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 10",235
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 11",216
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 12",218
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  8",5
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  9",22
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 10",11
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 11",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 12",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Kindergarten",50
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  1",55
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  2",63
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  3",66
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  4",58
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  5",78
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  6",33
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Early Education",5
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Pre-kindergarten",123
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Kindergarten",156
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  1",135
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  2",129
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  3",115
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  4",110
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  5",95
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Pre-kindergarten",117
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Kindergarten",89
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  1",99
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  2",97
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  3",92
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  4",94
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  5",90
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade  8",7
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade  9",15
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 10",29
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 11",28
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 12",39
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade  9",423
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 10",324
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 11",261
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 12",226
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  6",292
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  7",267
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  8",290
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade  9",97
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 10",96
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 11",72
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 12",68
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Pre-kindergarten",34
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Kindergarten",75
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  1",57
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  2",63
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  3",53
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  4",56
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  5",45
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  6",35
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  6",175
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  7",223
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  8",207
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Pre-kindergarten",28
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Kindergarten",62
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  1",52
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  2",61
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  3",55
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  4",46
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  5",43
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  6",38
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Early Education",5
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Kindergarten",136
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  1",147
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  2",107
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  3",125
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  4",127
