PEIMS DATA FOR SCHOOL YEAR 2012-2013
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  4",99
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"HOUSTON EL",227901162,"Grade  5",113
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  6",295
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  7",309
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"HUDSON BEND MIDDLE",227913042,"Grade  8",311
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"IDEA ALLAN ACADEMY",227901191,"Kindergarten",116
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"IDEA ALLAN ACADEMY",227901191,"Grade  1",101
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"IDEA ALLAN ACADEMY",227901191,"Grade  2",117
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"IDEA ALLAN COLLEGE PREP",227901024,"Grade  6",215
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Grade  9",147
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"INTERNATIONAL H S",227901029,"Grade 10",51
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade  9",462
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 10",521
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 11",497
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"JOHN B CONNALLY H S",227904003,"Grade 12",490
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  6",347
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  7",335
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOHN P OJEDA J H",227910042,"Grade  8",264
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Pre-kindergarten",121
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Kindergarten",98
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  1",101
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  2",86
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  3",127
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  4",105
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JORDAN EL",227901178,"Grade  5",93
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Pre-kindergarten",44
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Kindergarten",131
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  1",125
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  2",124
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  3",143
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  4",113
"2012-2013",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"JOSEPH GILBERT EL",227910112,"Grade  5",99
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Pre-kindergarten",33
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Kindergarten",41
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  1",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  2",57
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  3",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  4",45
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"JOSLIN EL",227901120,"Grade  5",46
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  6",356
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  7",392
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KEALING M S",227901044,"Grade  8",408
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  6",412
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  7",386
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"KELLY LANE MIDDLE",227904046,"Grade  8",427
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Early Education",14
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Pre-kindergarten",23
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Kindergarten",143
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  1",169
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  2",154
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  3",163
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  4",161
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KIKER EL",227901180,"Grade  5",156
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  5",115
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  6",109
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  7",98
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN ACADEMY OF ARTS & LETT",227820042,"Grade  8",81
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN BEACON PREP",227820043,"Grade  5",115
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  5",114
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  6",109
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  7",95
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGE PREP",227820041,"Grade  8",83
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade  9",121
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 10",114
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 11",84
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COLLEGIATE",227820001,"Grade 12",84
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"Kindergarten",131
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"Grade  1",132
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN COMUNIDAD",227820101,"Grade  2",123
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"Kindergarten",132
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN CONNECTIONS EL",227820102,"Grade  1",128
"2012-2013",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"KIPP AUSTIN VISTA MIDDLE SCHOOLS",227820044,"Grade  5",113
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Pre-kindergarten",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Kindergarten",90
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  1",100
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  2",100
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  3",83
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  4",85
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"KOCUREK EL",227901172,"Grade  5",85
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Early Education",5
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Pre-kindergarten",31
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Kindergarten",105
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  1",86
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  2",92
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  3",102
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  4",95
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA EL",227912101,"Grade  5",85
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade  9",129
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 10",101
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 11",97
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA H S",227912001,"Grade 12",101
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  6",96
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  7",112
"2012-2013",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"LAGO VISTA MIDDLE",227912041,"Grade  8",103
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Kindergarten",94
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  1",80
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  2",89
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  3",118
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  4",103
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE POINTE ELEMENTARY",227913104,"Grade  5",91
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Early Education",14
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Pre-kindergarten",82
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Kindergarten",142
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  1",138
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  2",128
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  3",138
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  4",134
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"Grade  5",134
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade  9",646
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 10",588
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 11",566
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"Grade 12",517
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  6",333
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  7",332
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"Grade  8",278
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Early Education",6
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Kindergarten",87
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  1",98
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  2",113
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  3",107
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  4",131
"2012-2013",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"Grade  5",106
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  6",211
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  7",192
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"Grade  8",185
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Pre-kindergarten",107
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Kindergarten",125
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  1",118
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  2",97
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  3",120
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  4",120
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"Grade  5",112
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade  9",474
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 10",356
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 11",335
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"Grade 12",324
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade  9",280
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 10",248
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 11",213
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"Grade 12",221
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Kindergarten",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  1",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  2",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  3",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  4",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  5",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  6",6
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  8",7
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade  9",9
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade 10",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade 11",8
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"Grade 12",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade  9",264
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 10",186
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 11",188
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Grade 12",187
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  8",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade  9",15
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 10",10
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 11",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Grade 12",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Kindergarten",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  1",53
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  2",58
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  3",64
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  4",67
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  5",56
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Grade  6",37
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  1",142
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  2",114
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  3",130
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  4",120
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Grade  5",86
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Pre-kindergarten",118
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Kindergarten",103
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  1",95
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  2",112
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  3",107
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  4",92
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"Grade  5",89
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade  9",18
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 10",29
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 11",33
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"Grade 12",56
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade  9",470
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 10",395
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 11",308
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"Grade 12",302
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  6",271
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  7",287
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"Grade  8",268
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade  9",102
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 10",84
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 11",92
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"Grade 12",63
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Pre-kindergarten",24
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Kindergarten",65
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  1",75
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  2",48
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  3",57
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  4",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  5",53
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Grade  6",27
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  6",162
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  7",194
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Grade  8",195
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Pre-kindergarten",24
