PEIMS DATA FOR SCHOOL YEAR 2014-2015
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Black or African American",326
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Hispanic",491
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"Two or More Races",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"White",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Black or African American",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Hispanic",28
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"Two or More Races",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"White",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Black or African American",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Asian",13
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Hispanic",95
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"Two or More Races",21
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"White",242
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Black or African American",24
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Asian",22
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Hispanic",349
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"Two or More Races",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"White",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Black or African American",84
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Asian",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Hispanic",141
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"Two or More Races",33
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"White",147
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Black or African American",77
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Hispanic",462
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"Two or More Races",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN M S",227901051,"White",13
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Black or African American",23
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Asian",37
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Hispanic",143
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Two or More Races",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"White",177
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Black or African American",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Asian",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Hispanic",482
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Two or More Races",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"White",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Black or African American",211
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"American Indian or Alaska Native",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Asian",38
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Hispanic",573
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Two or More Races",67
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"White",748
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Black or African American",29
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Asian",27
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Hispanic",401
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Two or More Races",32
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"White",226
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Black or African American",54
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Hispanic",770
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Two or More Races",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"White",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Black or African American",18
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Asian",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Hispanic",322
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"White",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Black or African American",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Asian",81
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Hispanic",198
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Two or More Races",56
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"White",457
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Black or African American",64
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Asian",147
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Hispanic",411
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Two or More Races",67
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"White",671
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Black or African American",137
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Hispanic",147
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"White",11
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Black or African American",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Hispanic",20
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Two or More Races",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"White",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Black or African American",40
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Asian",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Hispanic",362
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Two or More Races",26
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"White",451
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Black or African American",11
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Asian",49
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Hispanic",359
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Two or More Races",37
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"White",344
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Black or African American",88
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Asian",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Hispanic",206
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"White",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Black or African American",24
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Hispanic",469
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Two or More Races",10
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"White",39
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Black or African American",36
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Hispanic",272
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Two or More Races",9
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"White",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Black or African American",187
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Hispanic",450
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Two or More Races",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"White",7
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Black or African American",42
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Hispanic",633
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"White",12
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Black or African American",43
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Asian",5
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Hispanic",449
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"White",15
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Black or African American",76
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Asian",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Hispanic",806
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Two or More Races",19
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"White",103
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Black or African American",36
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Asian",126
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Hispanic",242
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Two or More Races",41
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"White",499
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Black or African American",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Hispanic",84
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Two or More Races",13
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"White",124
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Black or African American",128
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Hispanic",308
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Two or More Races",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"White",8
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Black or African American",49
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Asian",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Hispanic",713
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Two or More Races",6
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"White",34
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Black or African American",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"American Indian or Alaska Native",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Hispanic",25
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Two or More Races",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"White",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Black or African American",52
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Asian",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Hispanic",671
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Native Hawaiian/Other or Pacific Islander",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Two or More Races",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"White",18
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Black or African American",89
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Asian",44
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Hispanic",310
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Native Hawaiian/Other or Pacific Islander",0
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Two or More Races",32
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"White",103
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Black or African American",27
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"American Indian or Alaska Native",-9999999
"2014-2015",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Asian",-9999999
