,year,district,campus,total_enroll,total_disadvtg,total_title1,total_atrisk,school_type,title1_rate,name_x,lat_x,lon_x,type_x,name_y,lat_y,lon_y,type_y
469,2017-2018,AUSTIN ISD,Kocurek Elementary School,578,384,578,272,Elementary,100.0,Kocurek Elementary School,30.177746000000003,-97.83525,public,Kocurek Elementary School,30.177746000000003,-97.83525,public
470,2017-2018,AUSTIN ISD,Casey Elementary School,616,370,616,302,Elementary,100.0,Casey Elementary School,30.177266999999997,-97.81461,public,Casey Elementary School,30.177266999999997,-97.81461,public
471,2017-2018,AUSTIN ISD,Rodriguez Elementary School,503,485,503,405,Elementary,100.0,Rodriguez Elementary School,30.200659,-97.74725,public,Rodriguez Elementary School,30.200659,-97.74725,public
472,2017-2018,AUSTIN ISD,Widen Elementary School,522,478,522,408,Elementary,100.0,Widen Elementary School,30.188713,-97.74008,public,Widen Elementary School,30.188713,-97.74008,public
473,2017-2018,AUSTIN ISD,Galindo Elementary School,586,528,586,435,Elementary,100.0,Galindo Elementary School,30.229516999999998,-97.7719,public,Galindo Elementary School,30.229516999999998,-97.7719,public
474,2017-2018,AUSTIN ISD,Uphaus Early Childhood Center,340,306,340,231,Elementary,100.0,,,,,,,,
475,2017-2018,AUSTIN ISD,Jordan Elementary School,662,620,662,549,Elementary,100.0,Jordan Elementary School,30.301088,-97.646774,public,Jordan Elementary School,30.301088,-97.646774,public
476,2017-2018,AUSTIN ISD,Davis Elementary School,807,186,6,310,Elementary,0.7434944237918215,Davis Elementary School,30.418246999999997,-97.74218,public,Davis Elementary School,30.418246999999997,-97.74218,public
477,2017-2018,AUSTIN ISD,Kiker Elementary School,1111,29,2,219,Elementary,0.18001800180018002,Kiker Elementary School,30.191557,-97.88125600000001,public,Kiker Elementary School,30.191557,-97.88125600000001,public
478,2017-2018,AUSTIN ISD,Mills Elementary School,854,50,0,167,Elementary,0.0,Mills Elementary School,30.210917,-97.8782,public,Mills Elementary School,30.210917,-97.8782,public
479,2017-2018,AUSTIN ISD,Baranoff Elementary School,1014,118,7,235,Elementary,0.6903353057199211,Baranoff Elementary School,30.153902000000002,-97.852165,public,Baranoff Elementary School,30.153902000000002,-97.852165,public
480,2017-2018,AUSTIN ISD,Cowan Elementary School,841,257,19,268,Elementary,2.2592152199762188,Cowan Elementary School,30.188688,-97.83348000000001,public,Cowan Elementary School,30.188688,-97.83348000000001,public
481,2017-2018,AUSTIN ISD,Clayton Elementary School,838,12,0,134,Elementary,0.0,Clayton Elementary School,30.194855,-97.906334,public,Clayton Elementary School,30.194855,-97.906334,public
482,2017-2018,AUSTIN ISD,Blazier Elementary School,860,577,860,490,Elementary,100.0,Blazier Elementary School,30.158,-97.754295,public,Blazier Elementary School,30.158,-97.754295,public
483,2017-2018,AUSTIN ISD,Guerrero Thompson,633,618,633,575,Middle,100.0,Guerrero Thompson,30.363888,-97.691666,public,Guerrero Thompson,30.363888,-97.691666,public
484,2017-2018,AUSTIN ISD,Baldwin Elementary School,810,106,2,211,Elementary,0.2469135802469136,Baldwin Elementary School,30.184890000000003,-97.923454,public,Baldwin Elementary School,30.184890000000003,-97.923454,public
485,2017-2018,AUSTIN ISD,Padron Elementary School,759,718,759,691,Elementary,100.0,Padron Elementary School,30.272375,-97.756516,public,Padron Elementary School,30.272375,-97.756516,public
486,2017-2018,AUSTIN ISD,Overton Elementary School,559,519,559,456,Elementary,100.0,Overton Elementary School,30.300186,-97.6367,public,Overton Elementary School,30.300186,-97.6367,public
487,2017-2018,AUSTIN ISD,Perez Elementary School,650,581,650,467,Elementary,100.0,Perez Elementary School,30.17085,-97.75624,public,Perez Elementary School,30.17085,-97.75624,public
488,2017-2018,AUSTIN ISD,Dobie Pk Center,209,199,2,163,Other,0.9569377990430622,,,,,,,,
489,2017-2018,AUSTIN ISD,Webb Pri Center,246,227,246,210,Elementary,100.0,,,,,,,,
490,2017-2018,AUSTIN ISD,Austin Isd Child Develementary Schoolopment Cente,170,170,2,59,Elementary,1.1764705882352942,,,,,,,,
491,2017-2018,AUSTIN ISD,Alternative Learning Center,101,82,2,95,High,1.98019801980198,Alternative Learning Center,30.268434999999997,-97.71007,public,Alternative Learning Center,30.268434999999997,-97.71007,public
492,2017-2018,AUSTIN ISD,Travis County Day School,8,5,0,8,High,0.0,Travis County Day School,30.335696999999996,-97.68336,public,Travis County Day School,30.335696999999996,-97.68336,public
493,2017-2018,AUSTIN ISD,Richards Sch For Young Women Leade,827,445,7,137,High,0.8464328899637243,,,,,,,,
494,2017-2018,AUSTIN ISD,Travis County Juvenile Detention C,35,15,0,35,Other,0.0,,,,,,,,
495,2017-2018,AUSTIN ISD,Phoenix Academy,19,2,0,19,High,0.0,Phoenix Academy,30.24414,-97.75614,public,Phoenix Academy,30.24414,-97.75614,public
496,2017-2018,AUSTIN ISD,Leadership Academy,16,2,0,16,High,0.0,Leadership Academy,30.235638,-97.75366,public,Leadership Academy,30.235638,-97.75366,public
497,2017-2018,AUSTIN ISD,Travis County J J A E P,2,2,0,2,Other,0.0,,,,,,,,
498,2017-2018,AUSTIN ISD,Austin St Hospital,16,2,0,16,High,0.0,Austin St Hospital,30.272375,-97.756516,public,Austin St Hospital,30.272375,-97.756516,public
499,2017-2018,AUSTIN ISD,Rosedale,232,73,2,126,Elementary,0.8620689655172413,Rosedale,30.320051,-97.74019,public,Rosedale,30.320051,-97.74019,public
500,2017-2018,AUSTIN ISD,Austin High School,2267,544,22,810,High,0.9704455227172476,Austin High School,30.273598,-97.76814,public,Austin High School,30.273598,-97.76814,public
501,2017-2018,AUSTIN ISD,Lanier High School,1586,1322,1586,1227,High,100.0,Lanier High School,30.360209,-97.70832,public,Lanier High School,30.360209,-97.70832,public
502,2017-2018,AUSTIN ISD,Mccallum High School,1761,387,9,575,High,0.5110732538330494,Mccallum High School,30.327484000000002,-97.72887,public,Mccallum High School,30.327484000000002,-97.72887,public
503,2017-2018,AUSTIN ISD,Reagan High School,1252,1051,1252,931,High,100.0,Reagan High School,30.324188,-97.69135,public,Reagan High School,30.324188,-97.69135,public
504,2017-2018,AUSTIN ISD,Travis High School,1233,954,1233,878,High,100.0,Travis High School,30.233839,-97.743256,public,Travis High School,30.233839,-97.743256,public
505,2017-2018,AUSTIN ISD,Crockett High School,1466,897,45,846,High,3.0695770804911318,Crockett High School,30.214724,-97.79739000000001,public,Crockett High School,30.214724,-97.79739000000001,public
506,2017-2018,AUSTIN ISD,Anderson High School,2222,493,24,732,High,1.08010801080108,Anderson High School,30.37575,-97.75371,public,Anderson High School,30.37575,-97.75371,public
507,2017-2018,AUSTIN ISD,Bowie High School,2880,301,13,636,High,0.4513888888888889,Bowie High School,30.186369,-97.85873000000001,public,Bowie High School,30.186369,-97.85873000000001,public
508,2017-2018,AUSTIN ISD,Lbj Highigh Schoolchool,799,596,799,538,High,100.0,,,,,,,,
509,2017-2018,AUSTIN ISD,Garza Independence High School,169,56,9,138,High,5.325443786982248,Garza Independence High School,30.277237,-97.72139,public,Garza Independence High School,30.277237,-97.72139,public
510,2017-2018,AUSTIN ISD,Akins High School,2765,1691,44,1621,High,1.5913200723327303,Akins High School,30.148984999999996,-97.80185999999999,public,Akins High School,30.148984999999996,-97.80185999999999,public
511,2017-2018,AUSTIN ISD,Lasa High School,1186,98,2,29,High,0.16863406408094436,Lasa High School,30.313496,-97.65666999999999,public,Lasa High School,30.313496,-97.65666999999999,public
512,2017-2018,AUSTIN ISD,Eastside Memorial At The Johnston,491,436,491,384,High,100.0,,,,,,,,
513,2017-2018,AUSTIN ISD,Graduation Prep Academy Travis,164,121,2,159,Other,1.2195121951219512,,,,,,,,
514,2017-2018,AUSTIN ISD,Graduation Prep Academy Lanier,77,49,5,75,Other,6.493506493506493,,,,,,,,
515,2017-2018,AUSTIN ISD,International High School,191,185,25,184,High,13.089005235602095,International High School,30.257113,-97.68205999999999,public,International High School,30.257113,-97.68205999999999,public
516,2017-2018,AUSTIN ISD,Fulmore Middle School,998,641,998,530,Middle,100.0,Fulmore Middle School,30.243927000000003,-97.750465,public,Fulmore Middle School,30.243927000000003,-97.750465,public
517,2017-2018,AUSTIN ISD,Kealing Middle School,1223,381,1223,261,Middle,100.0,Kealing Middle School,30.270937,-97.72178000000001,public,Kealing Middle School,30.270937,-97.72178000000001,public
518,2017-2018,AUSTIN ISD,Lamar Middle School,1130,234,12,351,Middle,1.0619469026548674,Lamar Middle School,30.337774,-97.74058000000001,public,Lamar Middle School,30.337774,-97.74058000000001,public
519,2017-2018,AUSTIN ISD,Burnet Middle School,967,873,967,803,Middle,100.0,Burnet Middle School,30.365074,-97.7256,public,Burnet Middle School,30.365074,-97.7256,public
520,2017-2018,AUSTIN ISD,O Henry Middle,862,248,18,316,Middle,2.0881670533642693,,,,,,,,
521,2017-2018,AUSTIN ISD,Martin Middle,450,419,450,366,Middle,100.0,,,,,,,,
522,2017-2018,AUSTIN ISD,Murchison Middle,1392,298,10,464,Middle,0.7183908045977011,,,,,,,,
523,2017-2018,AUSTIN ISD,Webb Middle School,664,623,664,542,Middle,100.0,Webb Middle School,30.332413,-97.70740500000001,public,Webb Middle School,30.332413,-97.70740500000001,public
524,2017-2018,AUSTIN ISD,Bedichek Middle,846,718,846,571,Middle,100.0,,,,,,,,
525,2017-2018,AUSTIN ISD,Dobie Middle,579,534,579,465,Middle,100.0,,,,,,,,
526,2017-2018,AUSTIN ISD,Covington Middle,660,389,165,368,Middle,25.0,,,,,,,,
527,2017-2018,AUSTIN ISD,Mendez Middle School,646,583,646,554,Middle,100.0,Mendez Middle School,30.188675,-97.74306,public,Mendez Middle School,30.188675,-97.74306,public
528,2017-2018,AUSTIN ISD,Bailey Middle School,1006,316,9,404,Middle,0.8946322067594433,Bailey Middle School,30.164225,-97.87241999999999,public,Bailey Middle School,30.164225,-97.87241999999999,public
529,2017-2018,AUSTIN ISD,Small Middle School,1231,316,14,443,Middle,1.1372867587327375,Small Middle School,30.233706,-97.84200000000001,public,Small Middle School,30.233706,-97.84200000000001,public
530,2017-2018,AUSTIN ISD,Paredes Middle School,892,653,892,586,Middle,100.0,Paredes Middle School,30.165659,-97.81159,public,Paredes Middle School,30.165659,-97.81159,public
531,2017-2018,AUSTIN ISD,Gorzycki Middle,1275,60,5,205,Middle,0.392156862745098,,,,,,,,
532,2017-2018,AUSTIN ISD,Garcia Ymla,390,357,390,323,Other,100.0,Garcia Ymla,30.311397999999997,-97.64303000000001,public,Garcia Ymla,30.311397999999997,-97.64303000000001,public
533,2017-2018,AUSTIN ISD,Sadler Means Ywla,388,359,388,309,Middle,100.0,Sadler Means Ywla,30.313578000000003,-97.68073000000001,public,Sadler Means Ywla,30.313578000000003,-97.68073000000001,public
