PEIMS DATA FOR SCHOOL YEAR 2015-2016
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Hispanic",84
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Two or More Races",14
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"White",137
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Black or African American",143
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Hispanic",305
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"White",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Black or African American",52
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Hispanic",660
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"Two or More Races",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"White",28
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Black or African American",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Hispanic",23
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"White",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Black or African American",51
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Hispanic",630
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"White",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Black or African American",74
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Asian",23
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Hispanic",303
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"Two or More Races",29
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"White",88
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Black or African American",40
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Hispanic",492
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"Two or More Races",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PLEASANT HILL EL",227901130,"White",23
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"Black or African American",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"Asian",15
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"Hispanic",250
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"READ PRE-K CENTER",227901131,"White",24
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"Black or African American",211
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"Asian",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"Hispanic",1002
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"Two or More Races",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"White",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"Black or African American",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"Asian",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"Hispanic",228
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"White",20
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"Black or African American",55
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"Asian",24
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"Hispanic",517
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"Two or More Races",35
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"White",155
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"Black or African American",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"Hispanic",192
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"Two or More Races",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"White",80
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"Black or African American",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"Hispanic",636
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"White",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"Black or African American",23
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"Asian",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"Hispanic",105
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"Two or More Races",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"White",119
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"Black or African American",81
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"Asian",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"Hispanic",257
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"White",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"Black or African American",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"Asian",17
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"Hispanic",364
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"White",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"Black or African American",95
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"Hispanic",158
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"White",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"Black or African American",47
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"Asian",35
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"Hispanic",391
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"Two or More Races",45
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"White",485
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"Black or African American",13
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"Asian",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"Hispanic",257
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"White",26
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"Black or African American",44
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"Asian",182
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"Hispanic",230
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"Two or More Races",51
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"White",306
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"Black or African American",16
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"Asian",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"Hispanic",362
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"Two or More Races",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"White",135
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"Black or African American",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"Hispanic",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"Two or More Races",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"White",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"Black or African American",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"Hispanic",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"Two or More Races",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"White",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"Black or African American",15
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"Hispanic",21
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"Two or More Races",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"White",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"Black or African American",113
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"Asian",17
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"Hispanic",1103
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"Two or More Races",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"White",47
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"Black or African American",40
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"Asian",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"Hispanic",343
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"Two or More Races",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"White",116
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"Black or African American",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"Asian",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"Hispanic",240
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"Native Hawaiian/Other or Pacific Islander",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"White",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"Black or African American",65
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"Asian",24
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"Hispanic",501
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"Two or More Races",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"White",36
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"Black or African American",57
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"Asian",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"Hispanic",615
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"Two or More Races",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"White",10
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"Black or African American",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"Hispanic",204
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"White",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"Black or African American",48
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"Asian",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"Hispanic",507
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"White",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"Black or African American",20
