PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Ethnicity Name","Enrollment by Ethnicity"
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","White",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Black or African American",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Asian",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Hispanic",129
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Two or More Races",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","White",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Black or African American",52
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Asian",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Hispanic",462
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Native Hawaiian/Other or Pacific Islander",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Two or More Races",64
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","White",554
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Black or African American",17
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Asian",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Hispanic",229
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Two or More Races",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","White",26
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Black or African American",52
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Asian",187
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Hispanic",228
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Two or More Races",48
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","White",317
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Black or African American",12
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Asian",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Hispanic",355
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Two or More Races",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","White",148
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Black or African American",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Asian",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Hispanic",9
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Two or More Races",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","White",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Black or African American",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Asian",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Hispanic",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Two or More Races",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","White",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Black or African American",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Asian",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Hispanic",33
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Two or More Races",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","White",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Black or African American",126
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Asian",24
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Hispanic",1115
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Two or More Races",12
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","White",52
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Black or African American",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Asian",16
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Hispanic",336
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Two or More Races",14
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","White",136
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Black or African American",18
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Asian",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Hispanic",257
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Two or More Races",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","White",11
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Black or African American",55
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Asian",16
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Hispanic",481
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Two or More Races",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","White",43
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Black or African American",60
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Asian",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Hispanic",589
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Two or More Races",9
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","White",13
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Black or African American",12
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Asian",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Hispanic",244
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Two or More Races",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","White",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Black or African American",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Asian",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Hispanic",513
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Two or More Races",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","White",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Black or African American",24
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Asian",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Hispanic",355
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Two or More Races",16
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","White",53
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Black or African American",50
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Asian",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Hispanic",181
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Two or More Races",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","White",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","Black or African American",33
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","Asian",25
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","Hispanic",515
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","Two or More Races",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"ELEMENTARY","White",32
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","Black or African American",37
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","American Indian or Alaska Native",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","Asian",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","Hispanic",498
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","Two or More Races",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"ELEMENTARY","White",26
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","Black or African American",59
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","Asian",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","Hispanic",282
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","Two or More Races",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"ELEMENTARY","White",9
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","Black or African American",10
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","American Indian or Alaska Native",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","Asian",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","Hispanic",195
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","Native Hawaiian/Other or Pacific Islander",0
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","Two or More Races",29
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"ELEMENTARY","White",324

