Texas Education Agency

Total Enrollment Counts in Student Program and Special Populations Reports

PEIMS Data 2014-2015

"SCOPE","AGG_LEVEL","YEAR","DISTRICT NUMBER","DISTRICT NAME","REGION","TOTAL ENROLLMENT","TOTAL G & T STUDENTS","TOTAL CTE STUDENTS","TOTAL LEP STUDENTS","TOTAL BILINGUAL STUDENTS","TOTAL ESL STUDENTS","TOTAL ECONOMICALLY DISADVANTAGED STUDENTS","TOTAL TITLE I STUDENTS","TOTAL AT RISK STUDENTS","TOTAL MILITARY CONNECTED STUDENTS","TOTAL FOSTER CARE STUDENTS","TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES","TOTAL DYSLEXIC STUDENTS"
"STATE","DISTRICT","2014-2015",210904,"TENAHA ISD",07,571,52,171,117,0,117,521,571,407,0,-9999999,80,8
"STATE","DISTRICT","2014-2015",210905,"TIMPSON ISD",07,633,17,141,30,0,30,372,633,338,0,6,80,25
"STATE","DISTRICT","2014-2015",210906,"EXCELSIOR ISD",07,92,-9999999,10,-9999999,0,-9999999,52,92,42,-9999999,0,16,8
"STATE","DISTRICT","2014-2015",211901,"TEXHOMA ISD",16,212,11,0,75,0,73,101,211,112,-9999999,0,15,-9999999
"STATE","DISTRICT","2014-2015",211902,"STRATFORD ISD",16,577,20,140,102,0,102,346,577,243,-9999999,0,45,7
"STATE","DISTRICT","2014-2015",212801,"CUMBERLAND ACADEMY",07,1030,0,0,71,0,58,397,559,375,-9999999,-9999999,63,130
"STATE","DISTRICT","2014-2015",212804,"UT TYLER INNOVATION ACADEMY",07,545,23,0,6,0,-9999999,105,40,285,13,-9999999,33,46
"STATE","DISTRICT","2014-2015",212901,"ARP ISD",07,870,55,291,22,0,21,427,868,350,-9999999,-9999999,67,58
"STATE","DISTRICT","2014-2015",212902,"BULLARD ISD",07,2453,125,686,52,0,52,866,1357,948,12,9,270,54
"STATE","DISTRICT","2014-2015",212903,"LINDALE ISD",07,3865,313,944,142,0,136,1668,3863,1307,87,30,358,123
"STATE","DISTRICT","2014-2015",212904,"TROUP ISD",07,1080,62,306,44,0,44,587,1080,724,6,-9999999,79,31
"STATE","DISTRICT","2014-2015",212905,"TYLER ISD",07,18035,1775,4955,4045,2430,1276,12844,15897,11516,24,13,1243,1492
"STATE","DISTRICT","2014-2015",212906,"WHITEHOUSE ISD",07,4738,373,1188,151,0,143,1824,2238,1919,68,24,430,246
"STATE","DISTRICT","2014-2015",212909,"CHAPEL HILL ISD",07,3540,154,1097,689,599,192,2527,1714,2174,19,20,283,235
"STATE","DISTRICT","2014-2015",212910,"WINONA ISD",07,977,65,233,76,0,62,637,977,413,0,-9999999,118,91
"STATE","DISTRICT","2014-2015",213801,"BRAZOS RIVER CHARTER SCHOOL",11,246,0,118,0,0,0,142,246,206,0,-9999999,36,0
"STATE","DISTRICT","2014-2015",213901,"GLEN ROSE ISD",11,1667,115,440,155,70,85,699,435,736,11,6,110,29
"STATE","DISTRICT","2014-2015",214901,"RIO GRANDE CITY CISD",01,10905,1658,2872,6869,4827,2065,10103,10905,7823,7,12,1026,635
"STATE","DISTRICT","2014-2015",214902,"SAN ISIDRO ISD",01,240,33,65,44,0,44,207,168,135,0,0,29,0
"STATE","DISTRICT","2014-2015",214903,"ROMA ISD",01,6439,581,1409,4370,2939,1432,5465,6439,5021,0,0,322,505
"STATE","DISTRICT","2014-2015",215901,"BRECKENRIDGE ISD",14,1472,78,362,124,42,80,947,878,772,-9999999,-9999999,147,73
"STATE","DISTRICT","2014-2015",216901,"STERLING CITY ISD",15,326,14,81,11,0,12,124,177,116,0,0,32,0
"STATE","DISTRICT","2014-2015",217901,"ASPERMONT ISD",14,250,-9999999,90,9,0,9,129,130,101,5,-9999999,21,18
"STATE","DISTRICT","2014-2015",218901,"SONORA ISD",15,919,21,253,91,54,37,439,919,468,5,-9999999,87,51
"STATE","DISTRICT","2014-2015",219901,"HAPPY ISD",16,259,-9999999,85,5,0,5,120,259,72,0,0,19,9
"STATE","DISTRICT","2014-2015",219903,"TULIA ISD",16,1082,56,315,72,0,72,835,1082,539,8,11,121,43
"STATE","DISTRICT","2014-2015",219905,"KRESS ISD",16,225,-9999999,73,16,0,16,177,225,78,0,-9999999,22,9
"STATE","DISTRICT","2014-2015",220801,"TREETOPS SCHOOL INTERNATIONAL",11,363,0,0,0,0,-9999999,39,0,64,-9999999,0,21,0
"STATE","DISTRICT","2014-2015",220802,"ARLINGTON CLASSICS ACADEMY",11,1392,0,32,64,0,54,246,106,281,10,0,54,5
"STATE","DISTRICT","2014-2015",220809,"FORT WORTH ACADEMY OF FINE ARTS",11,517,62,0,0,0,0,78,0,20,-9999999,0,13,10
"STATE","DISTRICT","2014-2015",220810,"WESTLAKE ACADEMY CHARTER SCHOOL",11,815,0,108,0,0,0,0,0,90,0,0,36,17
"STATE","DISTRICT","2014-2015",220811,"EAST FORT WORTH MONTESSORI ACADEMY",11,492,40,0,159,0,159,409,492,273,0,0,19,0
"STATE","DISTRICT","2014-2015",220814,"TEXAS SCHOOL OF THE ARTS",11,334,24,0,-9999999,0,-9999999,32,0,20,-9999999,0,17,10
"STATE","DISTRICT","2014-2015",220815,"CHAPEL HILL ACADEMY",11,507,18,0,27,0,25,319,507,106,16,-9999999,38,-9999999
"STATE","DISTRICT","2014-2015",220816,"UPLIFT EDUCATION-SUMMIT INTERNATIO",11,2489,0,526,669,0,642,1877,2489,1454,15,-9999999,146,0
"STATE","DISTRICT","2014-2015",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR",11,864,57,176,83,0,83,392,864,125,12,-9999999,57,12
"STATE","DISTRICT","2014-2015",220818,"PRIME PREP ACADEMY",11,327,0,123,0,0,0,243,327,62,0,0,18,0
"STATE","DISTRICT","2014-2015",220901,"ARLINGTON ISD",11,63882,3757,15548,16820,5950,10644,43522,35911,41152,25,32,5249,630
"STATE","DISTRICT","2014-2015",220902,"BIRDVILLE ISD",11,24389,2401,6669,4493,1822,2708,13896,13631,11791,72,52,2273,1020
"STATE","DISTRICT","2014-2015",220904,"EVERMAN ISD",11,5543,198,1045,1484,1098,479,4591,4241,4312,-9999999,7,470,137
"STATE","DISTRICT","2014-2015",220905,"FORT WORTH ISD",11,85975,7485,16442,26904,16439,9269,63658,82689,61249,220,6,6496,1173
"STATE","DISTRICT","2014-2015",220906,"GRAPEVINE-COLLEYVILLE ISD",11,13748,2540,3708,1228,951,593,3045,4657,3779,51,-9999999,1034,234
"STATE","DISTRICT","2014-2015",220907,"KELLER ISD",11,33619,3760,9281,2314,791,1457,7907,5504,10272,583,81,2908,1447
"STATE","DISTRICT","2014-2015",220908,"MANSFIELD ISD",11,33410,2242,8314,3486,491,2957,12696,14547,11749,477,50,2807,628
"STATE","DISTRICT","2014-2015",220910,"LAKE WORTH ISD",11,3198,173,1042,614,308,292,2492,3198,1874,39,5,286,49
"STATE","DISTRICT","2014-2015",220912,"CROWLEY ISD",11,14985,1082,3796,1944,899,1076,9559,5390,8131,69,68,1340,293
"STATE","DISTRICT","2014-2015",220914,"KENNEDALE ISD",11,3129,238,898,205,62,145,1279,3129,1155,-9999999,27,253,130
"STATE","DISTRICT","2014-2015",220915,"AZLE ISD",11,6156,462,1704,258,131,123,2916,3463,2197,116,24,551,240
"STATE","DISTRICT","2014-2015",220916,"HURST-EULESS-BEDFORD ISD",11,22416,1482,4402,2869,778,1934,11683,9781,9807,44,17,2000,774
"STATE","DISTRICT","2014-2015",220917,"CASTLEBERRY ISD",11,4076,245,810,1279,636,636,3310,4076,2791,13,7,298,31
"STATE","DISTRICT","2014-2015",220918,"EAGLE MT-SAGINAW ISD",11,18659,1314,4225,1575,607,923,8007,4102,7805,694,41,1564,357
"STATE","DISTRICT","2014-2015",220919,"CARROLL ISD",11,7884,1823,1353,116,0,115,120,15,801,70,9,560,266
"STATE","DISTRICT","2014-2015",220920,"WHITE SETTLEMENT ISD",11,6664,335,1530,692,583,294,3542,6338,3469,100,10,623,0
"STATE","DISTRICT","2014-2015",221801,"TEXAS COLLEGE PREPARATORY ACADEMIE",14,14033,0,977,660,0,660,5150,9622,3148,170,11,1084,324
"STATE","DISTRICT","2014-2015",221901,"ABILENE ISD",14,17324,1003,4550,763,146,607,10969,8923,5941,1043,19,1797,143
"STATE","DISTRICT","2014-2015",221904,"MERKEL ISD",14,1127,69,294,18,0,18,626,505,480,15,-9999999,133,24
"STATE","DISTRICT","2014-2015",221905,"TRENT ISD",14,215,19,55,-9999999,0,-9999999,83,215,76,-9999999,0,13,8
"STATE","DISTRICT","2014-2015",221911,"JIM NED CISD",14,1138,73,317,-9999999,0,-9999999,315,286,278,28,-9999999,99,20
"STATE","DISTRICT","2014-2015",221912,"WYLIE ISD",14,3996,148,901,32,0,32,585,113,862,572,15,243,0
"STATE","DISTRICT","2014-2015",222901,"TERRELL COUNTY ISD",18,142,-9999999,24,-9999999,0,-9999999,44,142,48,-9999999,0,9,0
"STATE","DISTRICT","2014-2015",223901,"BROWNFIELD ISD",17,1816,98,541,161,0,158,1426,1816,899,-9999999,5,140,14
"STATE","DISTRICT","2014-2015",223902,"MEADOW ISD",17,348,14,156,18,0,18,258,348,164,7,12,26,25
"STATE","DISTRICT","2014-2015",223904,"WELLMAN-UNION CISD",17,251,13,70,36,0,35,151,251,124,-9999999,-9999999,26,-9999999
"STATE","DISTRICT","2014-2015",224901,"THROCKMORTON ISD",09,195,12,61,0,0,0,92,195,98,0,0,16,21
"STATE","DISTRICT","2014-2015",224902,"WOODSON ISD",09,147,-9999999,45,-9999999,0,-9999999,85,147,75,0,0,21,9
"STATE","DISTRICT","2014-2015",225902,"MOUNT PLEASANT ISD",08,5424,257,1355,2034,1409,430,4516,3275,3677,-9999999,17,514,640
"STATE","DISTRICT","2014-2015",225905,"WINFIELD ISD",08,141,12,0,81,0,81,126,141,118,0,0,13,-9999999
"STATE","DISTRICT","2014-2015",225906,"CHAPEL HILL ISD",08,1002,112,327,144,0,141,538,1002,360,0,0,98,60
"STATE","DISTRICT","2014-2015",225907,"HARTS BLUFF ISD",08,544,23,0,162,41,115,356,544,276,-9999999,0,26,19
"STATE","DISTRICT","2014-2015",226801,"TEXAS LEADERSHIP",15,1766,0,226,44,0,36,811,1537,891,72,-9999999,100,30
"STATE","DISTRICT","2014-2015",226901,"CHRISTOVAL ISD",15,500,31,172,-9999999,0,-9999999,106,55,123,11,0,25,17
"STATE","DISTRICT","2014-2015",226903,"SAN ANGELO ISD",15,15155,549,2817,749,521,225,8496,11350,7396,547,11,1465,173
"STATE","DISTRICT","2014-2015",226905,"WATER VALLEY ISD",15,316,14,115,-9999999,0,-9999999,162,308,89,0,0,39,5
"STATE","DISTRICT","2014-2015",226906,"WALL ISD",15,1105,69,405,19,0,19,156,149,246,22,9,70,30
"STATE","DISTRICT","2014-2015",226907,"GRAPE CREEK ISD",15,1108,45,274,57,0,56,672,785,565,10,10,125,10
"STATE","DISTRICT","2014-2015",226908,"VERIBEST ISD",15,282,15,104,14,0,14,141,281,113,11,0,36,-9999999
"STATE","DISTRICT","2014-2015",227803,"WAYSIDE SCHOOLS",13,1368,0,52,381,127,249,814,1368,696,-9999999,-9999999,92,19
"STATE","DISTRICT","2014-2015",227804,"NYOS CHARTER SCHOOL",13,922,-9999999,226,175,0,175,375,922,419,9,-9999999,71,20
"STATE","DISTRICT","2014-2015",227805,"TEXAS EMPOWERMENT ACADEMY",13,271,0,0,0,0,0,271,271,108,0,0,15,-9999999
"STATE","DISTRICT","2014-2015",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHA",13,439,0,133,31,0,30,296,57,405,7,129,162,9
"STATE","DISTRICT","2014-2015",227814,"CHAPARRAL STAR ACADEMY",13,362,0,91,0,0,0,0,0,81,0,0,9,0
"STATE","DISTRICT","2014-2015",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)",13,3444,274,227,905,0,871,1803,2234,1562,0,0,190,45
"STATE","DISTRICT","2014-2015",227817,"CEDARS INTERNATIONAL ACADEMY",13,392,12,0,127,0,126,325,392,171,-9999999,0,15,-9999999
"STATE","DISTRICT","2014-2015",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA",13,304,9,0,61,0,57,168,51,122,7,0,18,9
"STATE","DISTRICT","2014-2015",227820,"KIPP AUSTIN PUBLIC SCHOOLS INC",13,3861,0,0,2029,1154,852,3438,3860,2606,0,0,305,21
"STATE","DISTRICT","2014-2015",227821,"AUSTIN DISCOVERY SCHOOL",13,491,0,0,12,0,10,102,0,208,-9999999,-9999999,34,24
"STATE","DISTRICT","2014-2015",227824,"THE EAST AUSTIN COLLEGE PREP ACADE",13,847,0,285,195,0,188,728,0,520,0,0,86,0
"STATE","DISTRICT","2014-2015",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS",13,411,0,0,180,0,178,384,411,288,0,0,52,0
"STATE","DISTRICT","2014-2015",227826,"MONTESSORI FOR ALL",13,276,0,0,64,0,64,125,275,116,-9999999,-9999999,9,0
"STATE","DISTRICT","2014-2015",227827,"THE EXCEL CENTER (FOR ADULTS)",13,132,0,6,0,0,0,106,0,46,0,0,0,0
"STATE","DISTRICT","2014-2015",227901,"AUSTIN ISD",13,84564,6175,20180,23339,16002,8126,50520,40307,44391,180,125,8573,3919
"STATE","DISTRICT","2014-2015",227904,"PFLUGERVILLE ISD",13,23948,1898,6227,4964,2250,2710,12386,15202,12632,439,67,2428,410
"STATE","DISTRICT","2014-2015",227907,"MANOR ISD",13,8852,610,2096,2913,1806,1093,6897,4927,5116,31,21,659,131
"STATE","DISTRICT","2014-2015",227909,"EANES ISD",13,7971,1031,1376,168,0,162,213,175,1167,63,-9999999,646,281
"STATE","DISTRICT","2014-2015",227910,"DEL VALLE ISD",13,11727,414,3458,4035,1658,2268,10381,906,8201,41,54,1105,294
"STATE","DISTRICT","2014-2015",227912,"LAGO VISTA ISD",13,1366,84,338,67,0,66,410,77,430,23,8,145,38
"STATE","DISTRICT","2014-2015",227913,"LAKE TRAVIS ISD",13,8833,1040,2254,490,253,233,1150,1046,2310,57,16,646,247
"STATE","DISTRICT","2014-2015",228901,"GROVETON ISD",06,715,64,202,23,0,23,431,715,330,-9999999,7,65,13
"STATE","DISTRICT","2014-2015",228903,"TRINITY ISD",06,1250,59,311,99,0,99,964,920,840,-9999999,7,106,0
"STATE","DISTRICT","2014-2015",228904,"CENTERVILLE ISD",06,123,6,52,0,0,0,66,123,44,0,-9999999,11,11
"STATE","DISTRICT","2014-2015",228905,"APPLE SPRINGS ISD",06,202,28,51,0,0,0,117,202,31,0,0,29,0
"STATE","DISTRICT","2014-2015",229901,"COLMESNEIL ISD",05,405,-9999999,149,0,0,0,212,405,189,0,0,33,-9999999
"STATE","DISTRICT","2014-2015",229903,"WOODVILLE ISD",05,1302,42,303,38,0,38,848,1301,785,13,44,176,63
"STATE","DISTRICT","2014-2015",229904,"WARREN ISD",05,1230,35,362,11,0,11,538,851,385,0,0,89,55
"STATE","DISTRICT","2014-2015",229905,"SPURGER ISD",05,413,12,91,0,0,0,261,413,231,7,-9999999,48,-9999999
"STATE","DISTRICT","2014-2015",229906,"CHESTER ISD",05,175,7,52,0,0,0,84,175,54,0,0,18,7
"STATE","DISTRICT","2014-2015",230901,"BIG SANDY ISD",07,679,46,187,14,0,14,402,679,310,-9999999,15,68,24
"STATE","DISTRICT","2014-2015",230902,"GILMER ISD",07,2418,127,621,162,0,154,1528,2418,984,-9999999,21,187,28
"STATE","DISTRICT","2014-2015",230903,"ORE CITY ISD",07,869,47,214,51,0,51,604,869,442,0,7,89,49
"STATE","DISTRICT","2014-2015",230904,"UNION HILL ISD",07,310,15,77,15,0,14,184,310,130,-9999999,0,19,9
"STATE","DISTRICT","2014-2015",230905,"HARMONY ISD",07,1061,73,338,58,0,58,495,768,425,9,-9999999,67,54
"STATE","DISTRICT","2014-2015",230906,"NEW DIANA ISD",07,1016,79,282,33,0,33,392,494,356,5,6,52,44
"STATE","DISTRICT","2014-2015",230908,"UNION GROVE ISD",07,768,80,230,9,0,9,325,445,363,13,-9999999,46,35
"STATE","DISTRICT","2014-2015",231901,"MCCAMEY ISD",18,548,28,112,27,0,25,279,548,255,0,0,41,18
"STATE","DISTRICT","2014-2015",231902,"RANKIN ISD",18,277,12,64,19,0,17,110,277,152,0,-9999999,15,0
"STATE","DISTRICT","2014-2015",232901,"KNIPPA ISD",20,404,64,73,6,0,6,113,404,62,0,0,9,-9999999
"STATE","DISTRICT","2014-2015",232902,"SABINAL ISD",20,515,53,130,29,0,30,354,515,168,0,0,51,27
"STATE","DISTRICT","2014-2015",232903,"UVALDE CISD",20,4777,445,1230,298,206,103,3665,4777,2717,0,-9999999,560,143
"STATE","DISTRICT","2014-2015",232904,"UTOPIA ISD",20,205,6,67,11,0,10,93,205,72,0,0,24,7
"STATE","DISTRICT","2014-2015",233901,"SAN FELIPE-DEL RIO CISD",15,10666,981,2939,1846,931,820,8079,10666,5943,197,13,838,238
"STATE","DISTRICT","2014-2015",233903,"COMSTOCK ISD",15,206,13,71,-9999999,0,-9999999,54,206,10,14,0,18,-9999999
"STATE","DISTRICT","2014-2015",234801,"RANCH ACADEMY",07,114,-9999999,48,0,0,0,66,38,104,0,0,42,0
"STATE","DISTRICT","2014-2015",234902,"CANTON ISD",10,2062,137,560,61,0,60,758,1466,734,10,10,159,87
"STATE","DISTRICT","2014-2015",234903,"EDGEWOOD ISD",07,915,95,299,19,0,19,428,405,326,7,9,112,61
"STATE","DISTRICT","2014-2015",234904,"GRAND SALINE ISD",07,1102,66,399,115,0,114,693,1096,562,14,18,99,56
"STATE","DISTRICT","2014-2015",234905,"MARTINS MILL ISD",07,513,26,176,46,0,46,245,513,181,0,-9999999,50,18
"STATE","DISTRICT","2014-2015",234906,"VAN ISD",07,2338,140,720,139,0,128,1229,1241,1029,0,7,245,58
"STATE","DISTRICT","2014-2015",234907,"WILLS POINT ISD",10,2431,119,654,166,14,141,1543,993,1212,-9999999,-9999999,237,119
"STATE","DISTRICT","2014-2015",234909,"FRUITVALE ISD",07,393,59,142,8,0,8,240,393,263,-9999999,9,49,0
"STATE","DISTRICT","2014-2015",235901,"BLOOMINGTON ISD",03,922,47,230,135,0,130,765,922,617,6,-9999999,97,33
"STATE","DISTRICT","2014-2015",235902,"VICTORIA ISD",03,14483,518,3537,726,221,483,9022,6948,6326,143,33,1322,260
"STATE","DISTRICT","2014-2015",235904,"NURSERY ISD",03,118,14,0,8,0,8,53,118,51,-9999999,0,12,0
"STATE","DISTRICT","2014-2015",236801,"RAVEN SCHOOL",06,72,0,70,6,0,6,72,72,72,0,6,12,0
"STATE","DISTRICT","2014-2015",236901,"NEW WAVERLY ISD",06,964,50,275,31,0,29,508,471,379,10,-9999999,100,59
"STATE","DISTRICT","2014-2015",236902,"HUNTSVILLE ISD",06,6699,317,1973,835,396,395,3900,2794,3205,72,24,590,224
"STATE","DISTRICT","2014-2015",237902,"HEMPSTEAD ISD",04,1490,111,365,333,190,108,1047,1482,961,-9999999,6,111,33
"STATE","DISTRICT","2014-2015",237904,"WALLER ISD",04,6250,309,1350,1611,711,821,3991,6248,3349,7,9,363,106
"STATE","DISTRICT","2014-2015",237905,"ROYAL ISD",04,2202,75,840,808,591,184,1760,2202,1569,-9999999,5,194,-9999999
"STATE","DISTRICT","2014-2015",238902,"MONAHANS-WICKETT-PYOTE ISD",18,2270,96,502,195,163,29,1087,2270,1183,0,-9999999,216,69
"STATE","DISTRICT","2014-2015",238904,"GRANDFALLS-ROYALTY ISD",18,143,0,35,0,0,0,99,143,32,0,0,13,0
"STATE","DISTRICT","2014-2015",239901,"BRENHAM ISD",06,4893,344,1426,631,44,580,2652,2017,2397,10,5,578,172
"STATE","DISTRICT","2014-2015",239903,"BURTON ISD",06,388,18,113,21,0,20,213,211,138,-9999999,0,47,15
"STATE","DISTRICT","2014-2015",240801,"GATEWAY ACADEMY CHARTER DISTRICT",01,361,0,109,30,0,30,337,361,309,-9999999,0,36,0
"STATE","DISTRICT","2014-2015",240901,"LAREDO ISD",01,24705,1576,5469,14610,10381,4193,22645,24494,18232,13,28,1968,227
"STATE","DISTRICT","2014-2015",240903,"UNITED ISD",01,43421,5441,14201,17327,13930,4723,33257,42473,27907,147,143,3274,732
"STATE","DISTRICT","2014-2015",240904,"WEBB CISD",01,323,-9999999,87,16,0,16,202,323,122,0,0,26,0
"STATE","DISTRICT","2014-2015",241901,"BOLING ISD",03,1117,43,288,58,0,57,570,1117,430,5,9,86,19
"STATE","DISTRICT","2014-2015",241902,"EAST BERNARD ISD",03,981,65,295,58,0,57,324,348,342,9,-9999999,61,22
"STATE","DISTRICT","2014-2015",241903,"EL CAMPO ISD",03,3624,386,877,409,72,333,2363,1780,1777,-9999999,5,312,39
"STATE","DISTRICT","2014-2015",241904,"WHARTON ISD",03,2209,130,434,222,110,96,1765,1629,1167,5,6,184,10
"STATE","DISTRICT","2014-2015",241906,"LOUISE ISD",03,474,13,92,75,0,75,287,242,170,0,-9999999,18,0
"STATE","DISTRICT","2014-2015",242902,"SHAMROCK ISD",16,447,0,110,12,0,12,215,447,182,0,0,45,6
"STATE","DISTRICT","2014-2015",242903,"WHEELER ISD",16,487,-9999999,161,114,0,114,219,487,265,0,-9999999,53,-9999999
"STATE","DISTRICT","2014-2015",242905,"KELTON ISD",16,120,0,26,9,0,9,52,0,64,0,0,10,5
"STATE","DISTRICT","2014-2015",242906,"FORT ELLIOTT CISD",16,168,5,53,0,0,0,27,0,39,0,-9999999,22,-9999999
"STATE","DISTRICT","2014-2015",243801,"BRIGHT IDEAS CHARTER",09,115,0,0,0,0,0,60,115,48,0,-9999999,13,-9999999
"STATE","DISTRICT","2014-2015",243901,"BURKBURNETT ISD",09,3364,170,648,44,0,44,1619,3364,1482,693,18,335,167
"STATE","DISTRICT","2014-2015",243902,"ELECTRA ISD",09,410,31,120,-9999999,0,-9999999,279,234,208,-9999999,0,46,21
"STATE","DISTRICT","2014-2015",243903,"IOWA PARK CISD",09,1712,106,448,6,0,6,727,1202,721,42,5,185,63
"STATE","DISTRICT","2014-2015",243905,"WICHITA FALLS ISD",09,14112,547,2862,914,218,594,9588,13414,7660,778,-9999999,1760,0
"STATE","DISTRICT","2014-2015",243906,"CITY VIEW ISD",09,1043,75,272,18,0,18,637,1043,431,25,0,133,0
"STATE","DISTRICT","2014-2015",244901,"HARROLD ISD",09,117,9,31,0,0,0,65,0,37,0,0,18,-9999999
"STATE","DISTRICT","2014-2015",244903,"VERNON ISD",09,2142,132,364,157,0,153,1300,2142,1163,8,9,240,67
"STATE","DISTRICT","2014-2015",244905,"NORTHSIDE ISD",09,201,15,62,-9999999,0,-9999999,84,0,80,0,0,20,21
"STATE","DISTRICT","2014-2015",245901,"LASARA ISD",01,475,24,69,59,0,55,350,475,297,8,0,25,-9999999
"STATE","DISTRICT","2014-2015",245902,"LYFORD CISD",01,1553,93,421,165,114,40,1231,1553,822,10,-9999999,119,32
"STATE","DISTRICT","2014-2015",245903,"RAYMONDVILLE ISD",01,2107,94,453,186,113,51,1857,2107,1274,13,6,142,-9999999
"STATE","DISTRICT","2014-2015",245904,"SAN PERLITA ISD",01,281,-9999999,97,25,0,25,193,281,142,-9999999,0,24,-9999999
"STATE","DISTRICT","2014-2015",246801,"MERIDIAN WORLD SCHOOL LLC",13,1093,0,-9999999,30,0,27,69,0,33,8,0,48,34
"STATE","DISTRICT","2014-2015",246902,"FLORENCE ISD",13,995,44,321,178,15,156,611,684,567,26,5,99,53
"STATE","DISTRICT","2014-2015",246904,"GEORGETOWN ISD",13,10651,887,2778,1407,430,948,4703,3435,4738,170,16,943,767
"STATE","DISTRICT","2014-2015",246905,"GRANGER ISD",13,426,5,138,27,0,33,250,426,173,0,0,37,18
"STATE","DISTRICT","2014-2015",246906,"HUTTO ISD",13,6187,276,1374,609,337,221,2815,4515,2614,123,29,574,316
"STATE","DISTRICT","2014-2015",246907,"JARRELL ISD",13,1265,58,325,180,105,67,738,660,616,37,5,109,59
"STATE","DISTRICT","2014-2015",246908,"LIBERTY HILL ISD",13,3218,134,841,87,0,86,800,195,980,88,25,263,106
"STATE","DISTRICT","2014-2015",246909,"ROUND ROCK ISD",13,47251,4150,12546,4134,2113,2568,12630,11555,14673,54,53,4061,1187
"STATE","DISTRICT","2014-2015",246911,"TAYLOR ISD",13,3231,205,760,449,235,224,2256,3224,1615,10,-9999999,368,78
"STATE","DISTRICT","2014-2015",246912,"THRALL ISD",13,655,54,269,20,0,20,214,306,241,13,-9999999,61,28
"STATE","DISTRICT","2014-2015",246913,"LEANDER ISD",13,36211,7241,8004,1826,677,1158,7128,2784,11497,395,93,3592,1446
"STATE","DISTRICT","2014-2015",246914,"COUPLAND ISD",13,142,11,0,-9999999,0,-9999999,48,-9999999,48,5,0,7,0
"STATE","DISTRICT","2014-2015",247901,"FLORESVILLE ISD",20,3949,162,1148,165,98,35,2014,1807,1702,117,38,426,106
"STATE","DISTRICT","2014-2015",247903,"LA VERNIA ISD",20,3192,208,841,97,19,91,754,93,1021,104,13,296,62
"STATE","DISTRICT","2014-2015",247904,"POTH ISD",20,825,60,241,35,0,33,303,393,313,-9999999,6,64,10
"STATE","DISTRICT","2014-2015",247906,"STOCKDALE ISD",20,834,59,211,36,0,36,427,407,358,9,14,126,53
"STATE","DISTRICT","2014-2015",248901,"KERMIT ISD",18,1455,56,363,270,157,99,945,1455,981,0,-9999999,131,27
"STATE","DISTRICT","2014-2015",248902,"WINK-LOVING ISD",18,408,20,140,14,0,14,159,408,99,0,0,31,0
"STATE","DISTRICT","2014-2015",249901,"ALVORD ISD",11,692,68,208,30,0,30,222,327,328,0,0,62,48
"STATE","DISTRICT","2014-2015",249902,"BOYD ISD",11,1154,44,301,36,0,26,536,646,510,6,-9999999,80,33
"STATE","DISTRICT","2014-2015",249903,"BRIDGEPORT ISD",11,2083,91,502,480,369,163,1170,1465,1176,-9999999,5,184,63
"STATE","DISTRICT","2014-2015",249904,"CHICO ISD",11,604,36,169,52,0,52,349,284,238,6,5,51,22
"STATE","DISTRICT","2014-2015",249905,"DECATUR ISD",11,3003,291,625,419,135,271,1332,1608,1233,11,-9999999,284,176
"STATE","DISTRICT","2014-2015",249906,"PARADISE ISD",11,1128,130,379,36,0,36,330,353,433,9,0,121,47
"STATE","DISTRICT","2014-2015",249908,"SLIDELL ISD",11,249,11,64,25,0,25,121,249,93,0,-9999999,18,-9999999
"STATE","DISTRICT","2014-2015",250902,"HAWKINS ISD",07,736,37,237,10,0,10,431,736,382,-9999999,0,74,0
"STATE","DISTRICT","2014-2015",250903,"MINEOLA ISD",07,1590,70,361,159,0,150,905,1590,640,6,11,104,28
"STATE","DISTRICT","2014-2015",250904,"QUITMAN ISD",07,1101,41,323,54,0,54,582,1101,436,8,5,113,67
"STATE","DISTRICT","2014-2015",250905,"YANTIS ISD",07,350,19,95,46,0,47,204,349,172,0,0,17,9
"STATE","DISTRICT","2014-2015",250906,"ALBA-GOLDEN ISD",07,854,44,259,16,0,16,431,854,291,-9999999,-9999999,74,26
"STATE","DISTRICT","2014-2015",250907,"WINNSBORO ISD",07,1450,67,374,75,0,75,761,1450,535,11,12,112,36
"STATE","DISTRICT","2014-2015",251901,"DENVER CITY ISD",17,1758,74,500,343,247,89,850,903,836,9,-9999999,96,24
"STATE","DISTRICT","2014-2015",251902,"PLAINS ISD",17,457,54,107,59,0,59,289,457,222,-9999999,0,33,19
"STATE","DISTRICT","2014-2015",252901,"GRAHAM ISD",09,2499,60,678,277,101,169,1354,2477,1308,-9999999,0,249,62
"STATE","DISTRICT","2014-2015",252902,"NEWCASTLE ISD",09,210,8,77,-9999999,0,-9999999,113,210,77,6,0,23,14
